ITS Version,URL,Query,Image,Run Time,Result Size (bytes),Error
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs/masterpiece/147560/images/mezzanine_175.jpg.fit.1440x832.jpg,fit,mezzanine_175.jpeg,1.1164820194244385,100818,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs-kids/peg/229178/images/kids-mezzannine-16x9_401.jpg.resize.200x.jpg,resize,kids-mezzannine-16x9_401.jpeg,0.6137020587921143,6932,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs/masterpiece/146390/images/mezzanine_240.jpg.fit.1440x832.jpg,fit,mezzanine_240.jpeg,1.1598668098449707,81379,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs-kids/daniel-tigers-neighborhood/208906/images/kids-mezzannine-16x9_938.jpg.resize.782x429.jpg,resize,kids-mezzannine-16x9_938.jpeg,0.8933818340301514,25551,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/WNJT/state-of-the-arts/20806/images/Mezzanine_700.jpg.fit.344x192.jpg,fit,Mezzanine_700.jpeg,0.27159595489501953,14372,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs/american-masters/207948/images/mezzanine_437.jpg.resize.187x105.jpg,resize,mezzanine_437.jpeg,0.5106837749481201,4372,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs-kids/daniel-tigers-neighborhood/259249/images/kids-mezzannine-16x9_691.jpg.resize.782x429.jpg,resize,kids-mezzannine-16x9_691.jpeg,0.7328019142150879,64244,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/KVIE/rob-road/343864/images/mezzanine_643.jpg.resize.148x84.jpg,resize,mezzanine_643.jpeg,0.23512887954711914,3398,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/KVIE/rob-road/263479/images/mezzanine_419.jpg.resize.148x84.jpg,resize,mezzanine_419.jpeg,0.22078704833984375,4518,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs-kids/sesame-street/261533/images/kids-mezzannine-16x9_874.jpg.resize.424x232.jpg,resize,kids-mezzannine-16x9_874.jpeg,0.6065261363983154,8904,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/C2tJCbK-asset-mezzanine-16x9-uBHMmaL.jpg.resize.608x342.jpg,resize,C2tJCbK-asset-mezzanine-16x9-uBHMmaL.jpeg,1.1430559158325195,37511,
