ITS Version,URL,Query,Image,Run Time,Result Size (bytes),Error
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs/pbs-online-film-festival/25557/images/Mezzanine_378.jpg.fit.608x342.jpg,fit,Mezzanine_378.jpeg,0.4387650489807129,37038,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs/masterpiece/67338/images/Mezzanine_243.jpg.fit.1080x624.jpg,fit,Mezzanine_243.jpeg,0.5278911590576172,82760,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs/frontline/239544/images/mezzanine_815.jpg.fit.400x225.jpg,fit,mezzanine_815.jpeg,0.4660201072692871,6504,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/WOSU/wosu-presents/188478/images/mezzanine_746.jpg.resize.281x158.jpg,resize,mezzanine_746.jpeg,1.7766790390014648,10660,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs/open-mind/174260/images/mezzanine_482.jpg,none,mezzanine_482.jpeg,0.406872034072876,64224,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs-kids/clifford-big-red-dog/58051/images/Kids-Mezzannine-16x9_485.jpg.resize.275x162.jpg,resize,Kids-Mezzannine-16x9_485.jpeg,0.5835282802581787,14304,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs-kids/cyberchase/243177/images/kids-mezzannine-16x9_147.jpg.resize.508x279.jpg,resize,kids-mezzannine-16x9_147.jpeg,0.9001469612121582,28501,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pIl3XGO-asset-mezzanine-16x9-Hl9IdgG.jpg.fit.373x210.jpg,fit,pIl3XGO-asset-mezzanine-16x9-Hl9IdgG.jpeg,0.4865400791168213,15586,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs/book-view-now/258895/images/mezzanine_917.jpg.crop.379x212.jpg,crop,mezzanine_917.jpeg,0.5063261985778809,21700,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/webobjects/pbs/mystery-matter/984390/image_305.jpg.fit.288x162.jpg,fit,image_305.jpeg,0.9827010631561279,11542,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs/chefsteps/115309/images/mezzanine_510.jpg.fit.143x81.jpg,fit,mezzanine_510.jpeg,1.0111513137817383,3612,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs/mercy-street/246372/images/mezzanine_386.jpg.resize.294x165.passport.jpg,resize&passport,mezzanine_386.jpeg,0.7505581378936768,0,HTTP Error 500: Internal Server Error
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs/their-own-words/184814/images/mezzanine_137.jpg.resize.267x150.jpg,resize,mezzanine_137.jpeg,0.4909822940826416,7017,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/KUON/nebraska-stories/254199/images/mezzanine_248.jpg.crop.379x212.jpg,crop,mezzanine_248.jpeg,0.4242250919342041,16831,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs/chefsteps/113011/images/Mezzanine_507.jpg.fit.143x81.jpg,fit,Mezzanine_507.jpeg,0.41057300567626953,3633,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs/charlie-rose-week/255710/images/mezzanine_726.jpg.fit.608x342.jpg,fit,mezzanine_726.jpeg,0.4373619556427002,15058,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/WPBA/life-stories-true-tales-carapace/181306/images/mezzanine_853.jpg.fit.780x438.jpg,fit,mezzanine_853.jpeg,0.5307419300079346,45508,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/station-images/StationColorProfiles/white/WPBS.png.resize.600x359.png,resize,WPBS.png,0.14435696601867676,0,HTTP Error 404: Not Found
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/WOSU/wosu-presents/142084/images/mezzanine_876.jpeg.resize.281x158.jpeg,resize,mezzanine_876.jpeg,1.090703010559082,5278,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs-kids/arthur/107766/images/Kids-Mezzannine-16x9_563.jpg.resize.353x198.png,resize,Kids-Mezzannine-16x9_563.png,0.17582297325134277,102242,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/FmLQI7d-asset-mezzanine-16x9-WormyZC.jpg.crop.480x270.jpg,crop,FmLQI7d-asset-mezzanine-16x9-WormyZC.jpeg,1.113847017288208,12887,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/WVIZ/city-club-forum/244013/images/mezzanine_764.jpg.crop.379x212.jpg,crop,mezzanine_764.jpeg,0.23046588897705078,17581,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/contentchannels/j2LWrwb-show-poster2x3-hTXcxY4.jpg.fit.314x470.jpg,fit,j2LWrwb-show-poster2x3-hTXcxY4.jpeg,0.8864598274230957,22372,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/stations/wpbs-white-logo-wuKPnz8.png.resize.600x359.png,resize,wpbs-white-logo-wuKPnz8.png,0.2715299129486084,27219,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/poster_images/assets/47988.JPG.resize.710x399.jpg,resize,47988.jpeg,0.26499199867248535,0,HTTP Error 404: Not Found
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/WOSU/wosu-presents/154105/images/mezzanine_998.jpg.resize.281x158.jpg,resize,mezzanine_998.jpeg,2.8153560161590576,4101,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/T5tteBX-asset-mezzanine-16x9-j614uQp.jpg.resize.264x149.jpg,resize,T5tteBX-asset-mezzanine-16x9-j614uQp.jpeg,0.508479118347168,5387,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/poster_images/assets/38044.JPG.resize.710x399.jpg,resize,38044.jpeg,0.48774194717407227,0,HTTP Error 404: Not Found
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs/masterpiece/144026/images/mezzanine_231.jpg.fit.1600x730.jpg,fit,mezzanine_231.jpeg,0.9894430637359619,92543,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs/chefsteps/115309/images/mezzanine_510.jpg.resize.1920x1080.jpg,resize,mezzanine_510.jpeg,0.9091019630432129,186617,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs/finding-your-roots/146970/images/mezzanine_340.jpg.fit.608x342.passport.jpg,fit&passport,mezzanine_340.jpeg,0.4993100166320801,0,HTTP Error 500: Internal Server Error
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/contentchannels/2635/G2DPcKlxnZmn86mJzwmmgg.jpg.fit.616x924.jpg,fit,G2DPcKlxnZmn86mJzwmmgg.jpeg,0.3831641674041748,34850,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs/great-performances/256445/images/mezzanine_339.jpg.resize.148x84.jpg,resize,mezzanine_339.jpeg,0.5251998901367188,3758,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/WPBA/atlanta-alicia-steele/179971/images/mezzanine_686.jpg.fit.980x551.jpg,fit,mezzanine_686.jpeg,0.6182427406311035,61577,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs/masterpiece/140426/images/mezzanine_628.jpg.fit.780x438.jpg,fit,mezzanine_628.jpeg,0.4985201358795166,62721,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/KAID/dialogue/195732/images/mezzanine_566.jpg.resize.266x150.jpg,resize,mezzanine_566.jpeg,0.6269779205322266,7309,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/jSBwGmW-asset-mezzanine-16x9-7Zk38ye.jpg.resize.320x180.jpg,resize,jSBwGmW-asset-mezzanine-16x9-7Zk38ye.jpeg,0.17111611366271973,0,HTTP Error 404: Not Found
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs/old-house/257774/images/mezzanine_584.jpg.fit.1024x576.jpg,fit,mezzanine_584.jpeg,1.273456335067749,102231,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs/chefsteps/115309/images/mezzanine_510.jpg.fit.400x225.jpg,fit,mezzanine_510.jpeg,0.44893908500671387,17669,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs/old-house/254780/images/mezzanine_642.jpg.fit.1024x576.jpg,fit,mezzanine_642.jpeg,1.0270440578460693,105615,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/WOSU/wosu-presents/154107/images/mezzanine_286.jpg.resize.281x158.jpg,resize,mezzanine_286.jpeg,2.215562105178833,8277,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/WOSU/wosu-presents/142083/images/mezzanine_251.JPG.resize.281x158.JPG,resize,mezzanine_251.jpeg,1.5061900615692139,8848,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs/newshour/235008/images/mezzanine_553.jpg,none,mezzanine_553.jpeg,3.4811179637908936,2201133,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs-kids/clifford-big-red-dog/58034/images/Kids-Mezzannine-16x9_904.jpg.resize.200x112.jpg,resize,Kids-Mezzannine-16x9_904.jpeg,0.18958592414855957,6660,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs/secret-life-of-scientists/111149/images/Mezzanine_203.jpg.fit.980x551.jpg,fit,Mezzanine_203.jpeg,0.4855968952178955,28461,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs-kids/martha-speaks/130139/images/kids-mezzannine-16x9_305.jpg.resize.794x446.png,resize,kids-mezzannine-16x9_305.png,0.6899027824401855,609320,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs-kids/wordgirl/174132/images/kids-mezzannine-16x9_334.jpg.resize.736x407.jpg,resize,kids-mezzannine-16x9_334.jpeg,0.5195019245147705,38505,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/station-images/apps/WCNY.png.resize.608x342.png,resize,WCNY.png,0.24518203735351562,0,HTTP Error 404: Not Found
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs-kids/cyberchase/241336/images/kids-mezzannine-16x9_805.jpg.resize.508x279.jpg,resize,kids-mezzannine-16x9_805.jpeg,0.5458250045776367,26198,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/DDYbjzN-asset-mezzanine-16x9-oWmX1Ky.jpg.resize.281x158.jpg,resize,DDYbjzN-asset-mezzanine-16x9-oWmX1Ky.jpeg,0.5186507701873779,3632,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/contentchannels/464/miCYFV5Q65Lcp3CiV30hg.jpg.fit.616x924.jpg,fit,miCYFV5Q65Lcp3CiV30hg.jpeg,0.49363183975219727,52991,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/contentchannels/2613/ZaEdUp5e4PebwDk8xCQBQ.jpg.fit.616x924.jpg,fit,ZaEdUp5e4PebwDk8xCQBQ.jpeg,0.4832301139831543,16054,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/8PqJxCz-asset-mezzanine-16x9-o7crfrq.jpg.crop.280x157.jpg,crop,8PqJxCz-asset-mezzanine-16x9-o7crfrq.jpeg,0.5869948863983154,11647,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs-kids/design-squad-nation/136031/images/kids-mezzannine-16x9_344.jpg.resize.320x180.jpg,resize,kids-mezzannine-16x9_344.jpeg,0.48813700675964355,11129,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/k8d3C6l-asset-mezzanine-16x9-T5FnTYj.jpg.crop.280x157.jpg,crop,k8d3C6l-asset-mezzanine-16x9-T5FnTYj.jpeg,0.476834774017334,6467,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs-kids/design-squad-nation/139730/images/kids-mezzannine-16x9_616.jpg.resize.320x180.jpg,resize,kids-mezzannine-16x9_616.jpeg,0.5049819946289062,11563,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/dlth3Op-asset-mezzanine-16x9-9PMLqPV.jpg.crop.280x157.jpg,crop,dlth3Op-asset-mezzanine-16x9-9PMLqPV.jpeg,0.5359020233154297,8487,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/ysPABHV-asset-mezzanine-16x9-EhIxhDl.jpg.resize.405x228.jpg,resize,ysPABHV-asset-mezzanine-16x9-EhIxhDl.jpeg,0.19739484786987305,10467,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/contentchannels/3163/OfR16NNgo6BfnpZrzcUg.png.resize.520x260.png,resize,OfR16NNgo6BfnpZrzcUg.png,0.4447438716888428,32717,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/station-images/apps/WJSP.png.resize.192x192.png,resize,WJSP.png,0.3121800422668457,0,HTTP Error 404: Not Found
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs-kids/design-squad-nation/139602/images/kids-mezzannine-16x9_283.jpg.resize.320x180.jpg,resize,kids-mezzannine-16x9_283.jpeg,0.5177233219146729,9410,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/poster_images/assets/arct14_doc_nvspecrela.jpg.resize.710x399.jpg,resize,arct14_doc_nvspecrela.jpeg,0.1698439121246338,0,HTTP Error 404: Not Found
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/kwm0We6-asset-mezzanine-16x9-fVvzy8J.jpg.resize.267x150.jpg,resize,kwm0We6-asset-mezzanine-16x9-fVvzy8J.jpeg,1.0444538593292236,9263,
